LinearRegression,BayesianRidge,SVR,SVR,KNeighborsRegressor,DecisionTreeRegressor,RandomForestRegressor,AdaBoostRegressor,MLPRegressor,MLPRegressor,Optimal,Average,Worst
0.9920957370793277,0.993925061144257,0.9240970794363107,0.7447883433241395,0.9457541890924286,0.9979152792903492,0.9900107368378619,0.7395115442636365,0.7552990123470564,0.7954932447216025,0.9979152792903492,0.5000992872385733,0.5000992872385733
0.6751424983430288,0.6749906319136431,0.8317016886744325,0.6073633051062236,0.6836611954392131,0.36518220079044256,0.43775517352870874,0.487609919497953,0.6602590582565354,0.5893993327784669,0.8317016886744325,0.5000312348278515,0.36518220079044256
0.7808076008955799,0.7822619897666283,0.8667711638291716,0.8762884730928587,0.73738335372961,0.9015200594469739,0.793124757534652,0.7961406338295844,0.8271036337081551,0.8720169174629032,0.9015200594469739,0.5000352584813357,0.5000352584813357
0.6249877878808225,0.6261690446009619,0.7049608201786897,0.877151185574935,0.8032975355068184,0.931852908411339,0.8287629093066275,0.9013200570289226,0.844958542916536,0.9096706503318495,0.931852908411339,0.5000661274306974,0.5000661274306974
0.277371479032598,0.27732875878292634,0.18875743538948636,0.09493050691037233,0.07383465746741621,0.1057666084903507,0.09175408260269179,0.07783595589739602,0.07445255420601689,0.09112313795685316,0.277371479032598,0.500055678935212,0.07383465746741621
0.22650901869287765,0.22680344117461493,0.2836102868238365,0.4333398756912267,0.5502469810781674,0.3431338885785648,0.4045773590622651,0.9609422204204713,0.546961004075088,0.5652883041852456,0.9609422204204713,0.5000506169199604,0.22650901869287765
0.9127587722585867,0.914809357577896,0.811561170221807,0.7689001880102572,0.7305594489610484,0.5812814331697093,0.6544770377280752,0.7376861872196079,0.767202170288598,0.7145397898729433,0.914809357577896,0.5000688886204421,0.5000688886204421
0.6811961998252859,0.6806567348327821,0.6203482655992236,0.7464592101604631,0.9267606940545574,0.8200923344347912,0.8944274015926849,0.9414833081406292,0.9191450908322255,0.955008548528409,0.955008548528409,0.5000286320828352,0.5000286320828352
0.3222184113469324,0.32297969276483457,0.5031538371053327,0.7752477917030514,0.8787994287386571,0.3637040655373931,0.7990600928139077,0.6817044537026381,0.5682682885724778,0.7616253434987885,0.8787994287386571,0.5000969939215172,0.3222184113469324
0.9479270207443975,0.9465207332160742,0.9529060970290194,0.9936035356722754,0.727392711320292,0.3635806312712268,0.48469809298923655,0.9337349474175958,0.9736311701668909,0.7417956006851335,0.9936035356722754,0.5000226309708922,0.3635806312712268
0.9661081771246045,0.967639188490869,0.9238678935756492,0.79566551233122,0.6524363310985318,0.8046089492716051,0.8899592697056468,0.7516301369914437,0.6539110324335834,0.5632568588815821,0.967639188490869,0.5000981084044755,0.5000981084044755
0.8542100562612002,0.8531294711308973,0.8183277647643215,0.7156155408361655,0.7781024014920759,0.9347720889786311,0.8974175814639259,0.755800083174085,0.7613124666640495,0.8172220771566504,0.9347720889786311,0.5000043970592911,0.5000043970592911
0.3426713876758322,0.3429598910221089,0.4104965567846356,0.9576840994037935,0.7024821433046348,0.4729669477678,0.7533096545327003,0.9280185521221361,0.9612549109927783,0.85345256299293,0.9612549109927783,0.5000581850878353,0.3426713876758322
